timestamp,scenario_id,equipment_id,equipment_type,operating_state,is_anomaly,health_score,temperature,vibration,rpm,current,load,pressure,flow_rate,conveyor_speed,slip_rate,failure_type,anomaly_severity,simulation_step
2026-01-01 02:08:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,45.855,1.548,,14.135,,5.094,119.669,,,normal,0.0,28
2026-01-01 02:09:00,scenario_2_bearing,MOTOR-001,motor,normal,False,100.0,48.399,1.798,1500.552,17.625,54.314,,,,,normal,0.0,29
2026-01-01 02:09:00,scenario_2_bearing,BEARING-001,bearing,normal,False,100.0,39.478,1.832,1502.683,,,,,,,normal,0.0,29
2026-01-01 02:09:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,100.0,43.93,1.588,,,45.552,,,1.792,1.678,normal,0.0,29
2026-01-01 02:09:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,45.863,1.711,,14.012,,4.979,119.083,,,normal,0.0,29
2026-01-01 02:10:00,scenario_2_bearing,MOTOR-001,motor,normal,False,100.0,48.598,1.828,1510.141,18.793,56.953,,,,,normal,0.0,30
2026-01-01 02:10:00,scenario_2_bearing,BEARING-001,bearing,normal,False,100.0,39.345,2.146,1495.782,,,,,,,normal,0.0,30
2026-01-01 02:10:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,100.0,43.983,1.593,,,43.549,,,1.808,1.109,normal,0.0,30
2026-01-01 02:10:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,46.091,1.551,,14.122,,4.985,119.158,,,normal,0.0,30
2026-01-01 02:11:00,scenario_2_bearing,MOTOR-001,motor,normal,False,100.0,47.531,1.699,1515.134,17.479,56.14,,,,,normal,0.0,31
2026-01-01 02:11:00,scenario_2_bearing,BEARING-001,bearing,normal,False,100.0,38.617,2.125,1510.555,,,,,,,normal,0.0,31
2026-01-01 02:11:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,100.0,42.572,1.526,,,45.226,,,1.817,1.612,normal,0.0,31
2026-01-01 02:11:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,46.15,1.467,,13.779,,5.115,120.969,,,normal,0.0,31
2026-01-01 02:12:00,scenario_2_bearing,MOTOR-001,motor,normal,False,100.0,47.55,1.982,1477.653,18.053,54.983,,,,,normal,0.0,32
2026-01-01 02:12:00,scenario_2_bearing,BEARING-001,bearing,normal,False,100.0,39.625,1.921,1492.217,,,,,,,normal,0.0,32
2026-01-01 02:12:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,100.0,43.929,1.536,,,44.26,,,1.757,1.638,normal,0.0,32
2026-01-01 02:12:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,45.479,1.611,,14.208,,4.957,122.612,,,normal,0.0,32
2026-01-01 02:13:00,scenario_2_bearing,MOTOR-001,motor,normal,False,100.0,47.331,2.146,1496.151,17.712,55.976,,,,,normal,0.0,33
2026-01-01 02:13:00,scenario_2_bearing,BEARING-001,bearing,normal,False,100.0,39.225,2.299,1500.209,,,,,,,normal,0.0,33
2026-01-01 02:13:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,100.0,43.302,1.311,,,43.631,,,1.784,1.358,normal,0.0,33
2026-01-01 02:13:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,46.088,1.786,,13.631,,4.897,118.998,,,normal,0.0,33
2026-01-01 02:14:00,scenario_2_bearing,MOTOR-001,motor,normal,False,100.0,48.609,1.669,1514.932,18.196,54.149,,,,,normal,0.0,34
2026-01-01 02:14:00,scenario_2_bearing,BEARING-001,bearing,normal,False,100.0,39.853,2.105,1502.719,,,,,,,normal,0.0,34
2026-01-01 02:14:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,100.0,42.963,1.602,,,45.737,,,1.818,1.755,normal,0.0,34
2026-01-01 02:14:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,46.215,1.553,,13.885,,5.017,121.563,,,normal,0.0,34
2026-01-01 02:15:00,scenario_2_bearing,MOTOR-001,motor,normal,False,99.569,48.117,1.904,1494.441,17.625,54.025,,,,,normal,0.005,35
2026-01-01 02:15:00,scenario_2_bearing,BEARING-001,bearing,normal,False,98.769,40.036,2.067,1483.36,,,,,,,normal,0.015,35
2026-01-01 02:15:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,99.892,42.686,1.584,,,45.368,,,1.828,1.659,normal,0.001,35
2026-01-01 02:15:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,45.768,1.562,,14.265,,4.824,122.519,,,normal,0.0,35
2026-01-01 02:16:00,scenario_2_bearing,MOTOR-001,motor,normal,False,99.138,47.83,1.979,1509.623,17.943,55.529,,,,,normal,0.011,36
2026-01-01 02:16:00,scenario_2_bearing,BEARING-001,bearing,normal,False,97.538,40.374,2.37,1482.208,,,,,,,normal,0.031,36
2026-01-01 02:16:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,99.785,42.72,1.532,,,45.685,,,1.841,1.799,normal,0.003,36
2026-01-01 02:16:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,47.044,1.602,,13.883,,4.994,120.25,,,normal,0.0,36
2026-01-01 02:17:00,scenario_2_bearing,MOTOR-001,motor,normal,False,98.708,48.101,2.057,1511.874,18.552,55.314,,,,,normal,0.016,37
2026-01-01 02:17:00,scenario_2_bearing,BEARING-001,bearing,normal,False,96.308,42.578,2.295,1487.754,,,,,,,normal,0.046,37
2026-01-01 02:17:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,99.677,43.09,1.664,,,45.651,,,1.771,1.602,normal,0.004,37
2026-01-01 02:17:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,44.994,1.505,,13.779,,4.979,119.669,,,normal,0.0,37
2026-01-01 02:18:00,scenario_2_bearing,MOTOR-001,motor,normal,False,98.277,46.918,1.983,1504.138,18.34,58.011,,,,,normal,0.022,38
2026-01-01 02:18:00,scenario_2_bearing,BEARING-001,bearing,normal,False,95.077,41.804,2.342,1472.183,,,,,,,normal,0.062,38
2026-01-01 02:18:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,99.569,42.664,1.542,,,44.956,,,1.808,1.614,normal,0.005,38
2026-01-01 02:18:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,46.56,1.456,,14.003,,5.021,119.042,,,normal,0.0,38
2026-01-01 02:19:00,scenario_2_bearing,MOTOR-001,motor,normal,False,97.846,49.205,2.293,1489.831,18.413,55.929,,,,,normal,0.027,39
2026-01-01 02:19:00,scenario_2_bearing,BEARING-001,bearing,normal,False,93.846,41.725,2.571,1478.453,,,,,,,normal,0.077,39
2026-01-01 02:19:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,99.462,42.563,1.742,,,43.023,,,1.78,1.616,normal,0.007,39
2026-01-01 02:19:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,46.283,1.538,,14.509,,5.018,118.709,,,normal,0.0,39
2026-01-01 02:20:00,scenario_2_bearing,MOTOR-001,motor,normal,False,97.415,48.161,2.105,1483.09,18.538,57.594,,,,,normal,0.032,40
2026-01-01 02:20:00,scenario_2_bearing,BEARING-001,bearing,normal,False,92.615,42.12,2.654,1487.278,,,,,,,normal,0.092,40
2026-01-01 02:20:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,99.354,43.351,1.76,,,45.836,,,1.795,1.433,normal,0.008,40
2026-01-01 02:20:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,46.485,1.496,,13.276,,5.087,121.416,,,normal,0.0,40
2026-01-01 02:21:00,scenario_2_bearing,MOTOR-001,motor,normal,False,96.985,49.285,2.113,1490.823,17.63,55.857,,,,,normal,0.038,41
2026-01-01 02:21:00,scenario_2_bearing,BEARING-001,bearing,normal,False,91.385,41.651,2.892,1489.872,,,,,,,normal,0.108,41
2026-01-01 02:21:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,99.246,42.822,1.403,,,44.364,,,1.79,2.008,normal,0.009,41
2026-01-01 02:21:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,46.296,1.599,,13.885,,5.154,120.217,,,normal,0.0,41
2026-01-01 02:22:00,scenario_2_bearing,MOTOR-001,motor,normal,False,96.554,49.151,2.148,1493.418,18.687,54.012,,,,,normal,0.043,42
2026-01-01 02:22:00,scenario_2_bearing,BEARING-001,bearing,normal,False,90.154,42.581,2.833,1487.128,,,,,,,normal,0.123,42
2026-01-01 02:22:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,99.138,43.328,1.612,,,45.651,,,1.769,2.003,normal,0.011,42
2026-01-01 02:22:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,46.166,1.616,,13.519,,5.056,122.588,,,normal,0.0,42
2026-01-01 02:23:00,scenario_2_bearing,MOTOR-001,motor,normal,False,96.123,49.563,2.302,1496.622,18.399,52.851,,,,,normal,0.048,43
2026-01-01 02:23:00,scenario_2_bearing,BEARING-001,bearing,normal,False,88.923,44.102,2.938,1461.701,,,,,,,normal,0.138,43
2026-01-01 02:23:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,99.031,43.501,1.581,,,44.167,,,1.796,1.842,normal,0.012,43
2026-01-01 02:23:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,45.745,1.733,,13.751,,4.838,119.463,,,normal,0.0,43
2026-01-01 02:24:00,scenario_2_bearing,MOTOR-001,motor,normal,False,95.692,49.207,2.799,1496.225,18.209,56.93,,,,,normal,0.054,44
2026-01-01 02:24:00,scenario_2_bearing,BEARING-001,bearing,normal,False,87.692,45.041,3.297,1466.121,,,,,,,normal,0.154,44
2026-01-01 02:24:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,98.923,43.472,1.702,,,44.33,,,1.792,1.832,normal,0.013,44
2026-01-01 02:24:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,46.156,1.738,,14.018,,4.938,118.786,,,normal,0.0,44
2026-01-01 02:25:00,scenario_2_bearing,MOTOR-001,motor,normal,False,95.262,48.439,2.506,1474.036,17.953,57.845,,,,,normal,0.059,45
2026-01-01 02:25:00,scenario_2_bearing,BEARING-001,bearing,normal,False,86.462,46.407,3.28,1481.481,,,,,,,normal,0.169,45
2026-01-01 02:25:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,98.815,43.212,1.298,,,47.505,,,1.774,1.572,normal,0.015,45
2026-01-01 02:25:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,45.306,1.672,,14.286,,4.99,121.065,,,normal,0.0,45
2026-01-01 02:26:00,scenario_2_bearing,MOTOR-001,motor,normal,False,94.831,49.548,2.785,1484.444,18.775,55.513,,,,,normal,0.065,46
2026-01-01 02:26:00,scenario_2_bearing,BEARING-001,bearing,normal,False,85.231,44.872,3.437,1459.313,,,,,,,normal,0.185,46
2026-01-01 02:26:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,98.708,43.056,1.304,,,43.465,,,1.784,1.572,normal,0.016,46
2026-01-01 02:26:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,46.552,1.373,,14.249,,4.918,120.593,,,normal,0.0,46
2026-01-01 02:27:00,scenario_2_bearing,MOTOR-001,motor,normal,False,94.4,50.117,2.751,1489.571,18.265,54.71,,,,,normal,0.07,47
2026-01-01 02:27:00,scenario_2_bearing,BEARING-001,bearing,normal,False,84.0,44.759,3.553,1454.778,,,,,,,normal,0.2,47
2026-01-01 02:27:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,98.6,42.098,1.657,,,46.157,,,1.8,1.386,normal,0.017,47
2026-01-01 02:27:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,46.425,1.436,,13.636,,4.934,119.458,,,normal,0.0,47
2026-01-01 02:28:00,scenario_2_bearing,MOTOR-001,motor,normal,False,93.969,49.229,2.997,1471.325,18.226,55.28,,,,,normal,0.075,48
2026-01-01 02:28:00,scenario_2_bearing,BEARING-001,bearing,normal,False,82.769,46.318,3.461,1471.758,,,,,,,normal,0.215,48
2026-01-01 02:28:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,98.492,42.415,1.533,,,46.398,,,1.767,1.364,normal,0.019,48
2026-01-01 02:28:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,46.922,1.617,,13.723,,5.046,119.272,,,normal,0.0,48
2026-01-01 02:29:00,scenario_2_bearing,MOTOR-001,motor,normal,False,93.538,49.527,2.81,1476.619,18.952,56.343,,,,,normal,0.081,49
2026-01-01 02:29:00,scenario_2_bearing,BEARING-001,bearing,normal,False,81.538,46.776,3.481,1458.779,,,,,,,normal,0.231,49
2026-01-01 02:29:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,98.385,43.546,1.688,,,45.557,,,1.732,1.807,normal,0.02,49
2026-01-01 02:29:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,45.49,1.742,,14.233,,5.016,120.108,,,normal,0.0,49
2026-01-01 02:30:00,scenario_2_bearing,MOTOR-001,motor,normal,False,93.108,50.26,2.89,1476.577,18.338,54.232,,,,,normal,0.086,50
2026-01-01 02:30:00,scenario_2_bearing,BEARING-001,bearing,normal,False,80.308,46.198,3.679,1458.931,,,,,,,normal,0.246,50
2026-01-01 02:30:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,98.277,42.512,1.526,,,44.239,,,1.75,1.959,normal,0.022,50
2026-01-01 02:30:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,47.411,1.745,,13.85,,5.082,119.726,,,normal,0.0,50
2026-01-01 02:31:00,scenario_2_bearing,MOTOR-001,motor,normal,False,92.677,49.213,2.916,1453.536,18.172,56.65,,,,,normal,0.092,51
2026-01-01 02:31:00,scenario_2_bearing,BEARING-001,bearing,degradation,True,79.077,47.998,3.702,1462.777,,,,,,,bearing_wear,0.262,51
2026-01-01 02:31:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,98.169,43.244,1.583,,,46.468,,,1.747,1.792,normal,0.023,51
2026-01-01 02:31:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,45.426,1.649,,14.402,,4.93,118.194,,,normal,0.0,51
2026-01-01 02:32:00,scenario_2_bearing,MOTOR-001,motor,normal,False,92.246,49.205,3.175,1462.938,18.791,55.237,,,,,normal,0.097,52
2026-01-01 02:32:00,scenario_2_bearing,BEARING-001,bearing,degradation,True,77.846,46.52,3.985,1453.424,,,,,,,bearing_wear,0.277,52
2026-01-01 02:32:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,98.062,43.459,1.517,,,45.862,,,1.75,1.796,normal,0.024,52
2026-01-01 02:32:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,46.239,1.69,,14.107,,5.145,120.012,,,normal,0.0,52
2026-01-01 02:33:00,scenario_2_bearing,MOTOR-001,motor,normal,False,91.815,49.427,3.075,1451.875,18.884,56.332,,,,,normal,0.102,53
2026-01-01 02:33:00,scenario_2_bearing,BEARING-001,bearing,degradation,True,76.615,48.616,4.068,1439.688,,,,,,,bearing_wear,0.292,53
2026-01-01 02:33:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,97.954,43.72,1.473,,,45.466,,,1.726,1.734,normal,0.026,53
2026-01-01 02:33:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,45.628,1.586,,14.058,,5.073,118.558,,,normal,0.0,53
2026-01-01 02:34:00,scenario_2_bearing,MOTOR-001,motor,normal,False,91.385,49.752,3.228,1474.382,18.393,56.515,,,,,normal,0.108,54
2026-01-01 02:34:00,scenario_2_bearing,BEARING-001,bearing,degradation,True,75.385,48.645,4.393,1440.022,,,,,,,bearing_wear,0.308,54
2026-01-01 02:34:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,97.846,45.292,1.51,,,44.421,,,1.736,1.722,normal,0.027,54
2026-01-01 02:34:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,47.222,1.614,,13.687,,4.978,118.396,,,normal,0.0,54
2026-01-01 02:35:00,scenario_2_bearing,MOTOR-001,motor,normal,False,90.954,50.27,3.189,1468.647,18.96,55.369,,,,,normal,0.113,55
2026-01-01 02:35:00,scenario_2_bearing,BEARING-001,bearing,degradation,True,74.154,48.854,4.474,1437.111,,,,,,,bearing_wear,0.323,55
2026-01-01 02:35:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,97.738,43.037,1.663,,,46.242,,,1.753,2.161,normal,0.028,55
2026-01-01 02:35:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,46.952,1.663,,14.188,,5.022,119.054,,,normal,0.0,55
2026-01-01 02:36:00,scenario_2_bearing,MOTOR-001,motor,normal,False,90.523,49.88,3.286,1479.892,18.342,55.298,,,,,normal,0.118,56
2026-01-01 02:36:00,scenario_2_bearing,BEARING-001,bearing,degradation,True,72.923,49.494,4.418,1438.173,,,,,,,bearing_wear,0.338,56
2026-01-01 02:36:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,97.631,42.738,1.627,,,44.846,,,1.754,1.912,normal,0.03,56
2026-01-01 02:36:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,46.03,1.72,,13.987,,4.9,117.883,,,normal,0.0,56
2026-01-01 02:37:00,scenario_2_bearing,MOTOR-001,motor,normal,False,90.092,49.759,3.532,1457.527,18.725,54.746,,,,,normal,0.124,57
2026-01-01 02:37:00,scenario_2_bearing,BEARING-001,bearing,degradation,True,71.692,50.93,4.487,1441.042,,,,,,,bearing_wear,0.354,57
2026-01-01 02:37:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,97.523,43.667,1.7,,,46.617,,,1.748,2.069,normal,0.031,57
2026-01-01 02:37:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,45.832,1.506,,14.11,,5.048,120.399,,,normal,0.0,57
2026-01-01 02:38:00,scenario_2_bearing,MOTOR-001,motor,normal,False,89.662,50.737,3.679,1463.693,19.115,56.903,,,,,normal,0.129,58
2026-01-01 02:38:00,scenario_2_bearing,BEARING-001,bearing,degradation,True,70.462,50.639,4.796,1415.058,,,,,,,bearing_wear,0.369,58
2026-01-01 02:38:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,97.415,42.499,1.815,,,45.319,,,1.766,1.915,normal,0.032,58
2026-01-01 02:38:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,45.304,1.581,,13.945,,5.118,119.46,,,normal,0.0,58
2026-01-01 02:39:00,scenario_2_bearing,MOTOR-001,motor,normal,False,89.231,50.823,3.686,1471.224,18.972,56.609,,,,,normal,0.135,59
2026-01-01 02:39:00,scenario_2_bearing,BEARING-001,bearing,degradation,True,69.231,49.981,4.725,1439.029,,,,,,,bearing_wear,0.385,59
2026-01-01 02:39:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,97.308,43.777,1.582,,,45.568,,,1.788,2.136,normal,0.034,59
2026-01-01 02:39:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,45.014,1.682,,13.787,,5.064,120.455,,,normal,0.0,59
2026-01-01 02:40:00,scenario_2_bearing,MOTOR-001,motor,normal,False,88.8,50.045,3.762,1448.161,17.749,56.954,,,,,normal,0.14,60
2026-01-01 02:40:00,scenario_2_bearing,BEARING-001,bearing,degradation,True,68.0,52.752,4.845,1432.2,,,,,,,bearing_wear,0.4,60
2026-01-01 02:40:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,97.2,44.618,1.666,,,47.408,,,1.766,2.092,normal,0.035,60
2026-01-01 02:40:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,46.127,1.745,,13.957,,5.011,119.917,,,normal,0.0,60
2026-01-01 02:41:00,scenario_2_bearing,MOTOR-001,motor,normal,False,88.369,50.192,3.722,1449.555,18.776,57.527,,,,,normal,0.145,61
2026-01-01 02:41:00,scenario_2_bearing,BEARING-001,bearing,degradation,True,66.769,51.216,4.788,1425.772,,,,,,,bearing_wear,0.415,61
2026-01-01 02:41:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,97.092,43.251,1.475,,,45.039,,,1.749,2.169,normal,0.036,61
2026-01-01 02:41:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,46.622,1.676,,14.506,,5.025,119.09,,,normal,0.0,61
2026-01-01 02:42:00,scenario_2_bearing,MOTOR-001,motor,normal,False,87.938,51.533,4.124,1450.905,19.194,54.75,,,,,normal,0.151,62
2026-01-01 02:42:00,scenario_2_bearing,BEARING-001,bearing,degradation,True,65.538,51.77,5.122,1427.775,,,,,,,bearing_wear,0.431,62
2026-01-01 02:42:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,96.985,42.933,1.621,,,44.291,,,1.752,2.058,normal,0.038,62
2026-01-01 02:42:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,45.218,1.53,,13.775,,4.978,119.638,,,normal,0.0,62
2026-01-01 02:43:00,scenario_2_bearing,MOTOR-001,motor,normal,False,87.508,50.45,4.031,1448.847,18.977,56.968,,,,,normal,0.156,63
2026-01-01 02:43:00,scenario_2_bearing,BEARING-001,bearing,degradation,True,64.308,52.565,5.077,1419.394,,,,,,,bearing_wear,0.446,63
2026-01-01 02:43:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,96.877,43.238,1.89,,,45.805,,,1.715,2.416,normal,0.039,63
2026-01-01 02:43:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,45.192,1.485,,13.9,,4.954,120.361,,,normal,0.0,63
2026-01-01 02:44:00,scenario_2_bearing,MOTOR-001,motor,normal,False,87.077,50.972,4.161,1450.842,18.315,58.006,,,,,normal,0.162,64
2026-01-01 02:44:00,scenario_2_bearing,BEARING-001,bearing,degradation,True,63.077,52.565,5.086,1426.431,,,,,,,bearing_wear,0.462,64
2026-01-01 02:44:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,96.769,43.846,1.607,,,45.425,,,1.702,2.261,normal,0.04,64
2026-01-01 02:44:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,44.736,1.599,,14.251,,4.921,122.637,,,normal,0.0,64
2026-01-01 02:45:00,scenario_2_bearing,MOTOR-001,motor,normal,False,86.646,50.764,4.129,1467.156,19.336,57.354,,,,,normal,0.167,65
2026-01-01 02:45:00,scenario_2_bearing,BEARING-001,bearing,degradation,True,61.846,53.107,5.218,1413.672,,,,,,,bearing_wear,0.477,65
2026-01-01 02:45:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,96.662,43.693,1.825,,,44.216,,,1.762,2.529,normal,0.042,65
2026-01-01 02:45:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,45.52,1.492,,13.567,,5.0,119.251,,,normal,0.0,65
2026-01-01 02:46:00,scenario_2_bearing,MOTOR-001,motor,normal,False,86.215,50.963,4.031,1454.072,19.051,56.15,,,,,normal,0.172,66
2026-01-01 02:46:00,scenario_2_bearing,BEARING-001,bearing,degradation,True,60.615,54.994,5.464,1418.516,,,,,,,bearing_wear,0.492,66
2026-01-01 02:46:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,96.554,42.886,1.677,,,46.1,,,1.726,2.129,normal,0.043,66
2026-01-01 02:46:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,45.147,1.549,,14.378,,5.006,120.01,,,normal,0.0,66
2026-01-01 02:47:00,scenario_2_bearing,MOTOR-001,motor,normal,False,85.785,51.212,4.365,1434.631,18.862,55.333,,,,,normal,0.178,67
2026-01-01 02:47:00,scenario_2_bearing,BEARING-001,bearing,degradation,True,59.385,54.162,5.434,1418.191,,,,,,,bearing_wear,0.508,67
2026-01-01 02:47:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,96.446,44.01,1.672,,,45.996,,,1.665,2.343,normal,0.044,67
2026-01-01 02:47:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,45.36,1.607,,13.447,,4.862,121.66,,,normal,0.0,67
2026-01-01 02:48:00,scenario_2_bearing,MOTOR-001,motor,normal,False,85.354,51.449,4.244,1446.732,19.322,55.58,,,,,normal,0.183,68
2026-01-01 02:48:00,scenario_2_bearing,BEARING-001,bearing,degradation,True,58.154,54.81,5.712,1413.292,,,,,,,bearing_wear,0.523,68
2026-01-01 02:48:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,96.338,43.155,1.63,,,47.271,,,1.726,2.036,normal,0.046,68
2026-01-01 02:48:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,45.568,1.593,,14.241,,5.053,120.099,,,normal,0.0,68
2026-01-01 02:49:00,scenario_2_bearing,MOTOR-001,motor,normal,False,84.923,51.098,4.41,1436.024,19.039,58.628,,,,,normal,0.188,69
2026-01-01 02:49:00,scenario_2_bearing,BEARING-001,bearing,degradation,True,56.923,56.082,5.647,1415.344,,,,,,,bearing_overheating,0.538,69
2026-01-01 02:49:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,96.231,42.984,1.414,,,45.536,,,1.719,2.141,normal,0.047,69
2026-01-01 02:49:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,46.802,1.631,,13.808,,4.973,120.54,,,normal,0.0,69
2026-01-01 02:50:00,scenario_2_bearing,MOTOR-001,motor,normal,False,84.492,51.008,4.494,1463.867,19.084,56.994,,,,,normal,0.194,70
2026-01-01 02:50:00,scenario_2_bearing,BEARING-001,bearing,degradation,True,55.692,56.728,6.022,1397.219,,,,,,,bearing_overheating,0.554,70
2026-01-01 02:50:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,96.123,43.609,1.747,,,47.099,,,1.741,2.354,normal,0.048,70
2026-01-01 02:50:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,45.688,1.664,,13.847,,4.989,120.81,,,normal,0.0,70
2026-01-01 02:51:00,scenario_2_bearing,MOTOR-001,motor,normal,False,84.062,52.362,4.389,1447.066,19.0,56.764,,,,,normal,0.199,71
2026-01-01 02:51:00,scenario_2_bearing,BEARING-001,bearing,degradation,True,54.462,56.124,5.857,1410.918,,,,,,,bearing_overheating,0.569,71
2026-01-01 02:51:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,96.015,43.484,1.593,,,45.135,,,1.712,2.021,normal,0.05,71
2026-01-01 02:51:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,46.616,1.671,,14.169,,5.132,119.892,,,normal,0.0,71
2026-01-01 02:52:00,scenario_2_bearing,MOTOR-001,motor,normal,False,83.631,52.029,4.462,1442.531,19.547,57.442,,,,,normal,0.205,72
2026-01-01 02:52:00,scenario_2_bearing,BEARING-001,bearing,degradation,True,53.231,55.259,6.095,1405.684,,,,,,,bearing_overheating,0.585,72
2026-01-01 02:52:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,95.908,43.764,1.684,,,46.423,,,1.712,2.56,normal,0.051,72
2026-01-01 02:52:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,46.873,1.516,,13.841,,4.989,121.607,,,normal,0.0,72
2026-01-01 02:53:00,scenario_2_bearing,MOTOR-001,motor,normal,False,83.2,50.596,4.553,1452.056,19.343,56.097,,,,,normal,0.21,73
2026-01-01 02:53:00,scenario_2_bearing,BEARING-001,bearing,degradation,True,52.0,57.572,6.369,1397.011,,,,,,,bearing_overheating,0.6,73
2026-01-01 02:53:00,scenario_2_bearing,CONVEYOR-001,conveyor,normal,False,95.8,43.481,1.611,,,47.726,,,1.719,2.303,normal,0.052,73
2026-01-01 02:53:00,scenario_2_bearing,PUMP-001,pump,normal,False,100.0,46.93,1.629,,14.447,,4.967,121.186,,,normal,0.0,73
