timestamp,asset_run_id,cycle,equipment_id,equipment_type,failure_type,temperature,vibration,rpm,current,load,pressure,flow_rate,conveyor_speed,slip_rate,health_score,failure_occurred,rul_steps,rul_hours,degradation_progress,simulation_step,scenario_id
2026-04-11 03:30:00,bearing_run_001,5,BEARING-RUL-001,bearing,bearing_wear,41.03,1.978,1496.259,,,,,,,99.434,0,127.0,63.5,0.006259,5,rul_bearing_wear
2026-04-11 04:00:00,bearing_run_001,6,BEARING-RUL-001,bearing,bearing_wear,41.181,1.981,1501.001,,,,,,,99.557,0,126.0,63.0,0.008303,6,rul_bearing_wear
2026-04-11 04:30:00,bearing_run_001,7,BEARING-RUL-001,bearing,bearing_wear,40.626,2.145,1504.405,,,,,,,98.668,0,125.0,62.5,0.010544,7,rul_bearing_wear
2026-04-11 05:00:00,bearing_run_001,8,BEARING-RUL-001,bearing,bearing_wear,41.363,2.093,1495.974,,,,,,,99.377,0,124.0,62.0,0.012969,8,rul_bearing_wear
2026-04-11 05:30:00,bearing_run_001,9,BEARING-RUL-001,bearing,bearing_wear,40.042,2.157,1491.727,,,,,,,99.703,0,123.0,61.5,0.015566,9,rul_bearing_wear
2026-04-11 06:00:00,bearing_run_001,10,BEARING-RUL-001,bearing,bearing_wear,41.88,2.136,1501.226,,,,,,,98.17,0,122.0,61.0,0.018328,10,rul_bearing_wear
2026-04-11 06:30:00,bearing_run_001,11,BEARING-RUL-001,bearing,bearing_wear,40.364,2.182,1496.276,,,,,,,97.115,0,121.0,60.5,0.021246,11,rul_bearing_wear
2026-04-11 07:00:00,bearing_run_001,12,BEARING-RUL-001,bearing,bearing_wear,40.814,2.19,1498.607,,,,,,,97.53,0,120.0,60.0,0.024313,12,rul_bearing_wear
2026-04-11 07:30:00,bearing_run_001,13,BEARING-RUL-001,bearing,bearing_wear,40.527,2.308,1499.861,,,,,,,97.946,0,119.0,59.5,0.027525,13,rul_bearing_wear
2026-04-11 08:00:00,bearing_run_001,14,BEARING-RUL-001,bearing,bearing_wear,41.13,2.227,1499.994,,,,,,,95.922,0,118.0,59.0,0.030875,14,rul_bearing_wear
2026-04-11 08:30:00,bearing_run_001,15,BEARING-RUL-001,bearing,bearing_wear,42.19,2.302,1511.978,,,,,,,96.129,0,117.0,58.5,0.03436,15,rul_bearing_wear
2026-04-11 09:00:00,bearing_run_001,16,BEARING-RUL-001,bearing,bearing_wear,40.355,2.34,1496.824,,,,,,,96.372,0,116.0,58.0,0.037975,16,rul_bearing_wear
2026-04-11 09:30:00,bearing_run_001,17,BEARING-RUL-001,bearing,bearing_wear,41.238,2.271,1481.443,,,,,,,95.97,0,115.0,57.5,0.041716,17,rul_bearing_wear
2026-04-11 10:00:00,bearing_run_001,18,BEARING-RUL-001,bearing,bearing_wear,40.461,2.227,1489.662,,,,,,,95.657,0,114.0,57.0,0.045581,18,rul_bearing_wear
2026-04-11 10:30:00,bearing_run_001,19,BEARING-RUL-001,bearing,bearing_wear,42.531,2.494,1503.535,,,,,,,95.37,0,113.0,56.5,0.049565,19,rul_bearing_wear
2026-04-11 11:00:00,bearing_run_001,20,BEARING-RUL-001,bearing,bearing_wear,41.669,2.68,1480.83,,,,,,,94.427,0,112.0,56.0,0.053667,20,rul_bearing_wear
2026-04-11 11:30:00,bearing_run_001,21,BEARING-RUL-001,bearing,bearing_wear,41.362,2.552,1482.909,,,,,,,94.593,0,111.0,55.5,0.057883,21,rul_bearing_wear
2026-04-11 12:00:00,bearing_run_001,22,BEARING-RUL-001,bearing,bearing_wear,42.027,2.579,1496.408,,,,,,,94.548,0,110.0,55.0,0.062211,22,rul_bearing_wear
2026-04-11 12:30:00,bearing_run_001,23,BEARING-RUL-001,bearing,bearing_wear,41.77,2.586,1483.444,,,,,,,92.853,0,109.0,54.5,0.066648,23,rul_bearing_wear
2026-04-11 13:00:00,bearing_run_001,24,BEARING-RUL-001,bearing,bearing_wear,42.981,2.488,1493.74,,,,,,,93.146,0,108.0,54.0,0.071193,24,rul_bearing_wear
2026-04-11 13:30:00,bearing_run_001,25,BEARING-RUL-001,bearing,bearing_wear,42.753,2.441,1494.995,,,,,,,92.387,0,107.0,53.5,0.075843,25,rul_bearing_wear
2026-04-11 14:00:00,bearing_run_001,26,BEARING-RUL-001,bearing,bearing_wear,41.816,2.62,1495.399,,,,,,,92.306,0,106.0,53.0,0.080597,26,rul_bearing_wear
2026-04-11 14:30:00,bearing_run_001,27,BEARING-RUL-001,bearing,bearing_wear,42.23,2.57,1477.779,,,,,,,91.831,0,105.0,52.5,0.085452,27,rul_bearing_wear
2026-04-11 15:00:00,bearing_run_001,28,BEARING-RUL-001,bearing,bearing_wear,41.674,2.711,1506.983,,,,,,,91.189,0,104.0,52.0,0.090408,28,rul_bearing_wear
2026-04-11 15:30:00,bearing_run_001,29,BEARING-RUL-001,bearing,bearing_wear,43.023,2.658,1474.908,,,,,,,90.852,0,103.0,51.5,0.095461,29,rul_bearing_wear
2026-04-11 16:00:00,bearing_run_001,30,BEARING-RUL-001,bearing,bearing_wear,42.547,2.922,1485.047,,,,,,,91.717,0,102.0,51.0,0.100612,30,rul_bearing_wear
2026-04-11 16:30:00,bearing_run_001,31,BEARING-RUL-001,bearing,bearing_wear,42.575,2.886,1476.71,,,,,,,89.98,0,101.0,50.5,0.105857,31,rul_bearing_wear
2026-04-11 17:00:00,bearing_run_001,32,BEARING-RUL-001,bearing,bearing_wear,43.327,2.803,1480.47,,,,,,,89.616,0,100.0,50.0,0.111197,32,rul_bearing_wear
2026-04-11 17:30:00,bearing_run_001,33,BEARING-RUL-001,bearing,bearing_wear,43.96,2.802,1478.412,,,,,,,89.298,0,99.0,49.5,0.116629,33,rul_bearing_wear
2026-04-11 18:00:00,bearing_run_001,34,BEARING-RUL-001,bearing,bearing_wear,43.258,3.006,1489.471,,,,,,,87.169,0,98.0,49.0,0.122153,34,rul_bearing_wear
2026-04-11 18:30:00,bearing_run_001,35,BEARING-RUL-001,bearing,bearing_wear,42.946,3.0,1489.994,,,,,,,87.783,0,97.0,48.5,0.127766,35,rul_bearing_wear
2026-04-11 19:00:00,bearing_run_001,36,BEARING-RUL-001,bearing,bearing_wear,44.096,3.064,1488.482,,,,,,,86.627,0,96.0,48.0,0.133469,36,rul_bearing_wear
2026-04-11 19:30:00,bearing_run_001,37,BEARING-RUL-001,bearing,bearing_wear,44.167,3.215,1492.093,,,,,,,86.096,0,95.0,47.5,0.139259,37,rul_bearing_wear
2026-04-11 20:00:00,bearing_run_001,38,BEARING-RUL-001,bearing,bearing_wear,43.761,3.301,1488.553,,,,,,,85.265,0,94.0,47.0,0.145136,38,rul_bearing_wear
2026-04-11 20:30:00,bearing_run_001,39,BEARING-RUL-001,bearing,bearing_wear,43.477,3.341,1463.49,,,,,,,84.094,0,93.0,46.5,0.151099,39,rul_bearing_wear
2026-04-11 21:00:00,bearing_run_001,40,BEARING-RUL-001,bearing,bearing_wear,44.142,3.267,1466.377,,,,,,,84.396,0,92.0,46.0,0.157146,40,rul_bearing_wear
2026-04-11 21:30:00,bearing_run_001,41,BEARING-RUL-001,bearing,bearing_wear,44.568,3.258,1490.143,,,,,,,83.887,0,91.0,45.5,0.163277,41,rul_bearing_wear
2026-04-11 22:00:00,bearing_run_001,42,BEARING-RUL-001,bearing,bearing_wear,45.253,3.21,1461.163,,,,,,,83.281,0,90.0,45.0,0.169491,42,rul_bearing_wear
2026-04-11 22:30:00,bearing_run_001,43,BEARING-RUL-001,bearing,bearing_wear,45.859,3.305,1473.021,,,,,,,81.804,0,89.0,44.5,0.175787,43,rul_bearing_wear
2026-04-11 23:00:00,bearing_run_001,44,BEARING-RUL-001,bearing,bearing_wear,44.487,3.477,1466.913,,,,,,,81.131,0,88.0,44.0,0.182164,44,rul_bearing_wear
2026-04-11 23:30:00,bearing_run_001,45,BEARING-RUL-001,bearing,bearing_wear,44.296,3.32,1473.633,,,,,,,81.437,0,87.0,43.5,0.188621,45,rul_bearing_wear
2026-04-12 00:00:00,bearing_run_001,46,BEARING-RUL-001,bearing,bearing_wear,45.625,3.47,1476.822,,,,,,,80.838,0,86.0,43.0,0.195157,46,rul_bearing_wear
2026-04-12 00:30:00,bearing_run_001,47,BEARING-RUL-001,bearing,bearing_wear,45.452,3.598,1462.523,,,,,,,79.919,0,85.0,42.5,0.201773,47,rul_bearing_wear
2026-04-12 01:00:00,bearing_run_001,48,BEARING-RUL-001,bearing,bearing_wear,46.599,3.782,1464.596,,,,,,,79.423,0,84.0,42.0,0.208466,48,rul_bearing_wear
2026-04-12 01:30:00,bearing_run_001,49,BEARING-RUL-001,bearing,bearing_wear,45.151,3.795,1458.915,,,,,,,78.822,0,83.0,41.5,0.215236,49,rul_bearing_wear
2026-04-12 02:00:00,bearing_run_001,50,BEARING-RUL-001,bearing,bearing_wear,47.778,3.72,1487.849,,,,,,,78.037,0,82.0,41.0,0.222082,50,rul_bearing_wear
2026-04-12 02:30:00,bearing_run_001,51,BEARING-RUL-001,bearing,bearing_wear,45.733,3.752,1482.279,,,,,,,77.346,0,81.0,40.5,0.229005,51,rul_bearing_wear
2026-04-12 03:00:00,bearing_run_001,52,BEARING-RUL-001,bearing,bearing_wear,46.032,3.868,1465.686,,,,,,,76.395,0,80.0,40.0,0.236002,52,rul_bearing_wear
2026-04-12 03:30:00,bearing_run_001,53,BEARING-RUL-001,bearing,bearing_wear,46.771,4.122,1452.084,,,,,,,76.015,0,79.0,39.5,0.243074,53,rul_bearing_wear
2026-04-12 04:00:00,bearing_run_001,54,BEARING-RUL-001,bearing,bearing_wear,46.712,3.952,1468.542,,,,,,,74.247,0,78.0,39.0,0.250219,54,rul_bearing_wear
2026-04-12 04:30:00,bearing_run_001,55,BEARING-RUL-001,bearing,bearing_wear,45.531,4.082,1457.704,,,,,,,73.58,0,77.0,38.5,0.257438,55,rul_bearing_wear
2026-04-12 05:00:00,bearing_run_001,56,BEARING-RUL-001,bearing,bearing_wear,46.121,4.311,1461.347,,,,,,,73.537,0,76.0,38.0,0.264729,56,rul_bearing_wear
2026-04-12 05:30:00,bearing_run_001,57,BEARING-RUL-001,bearing,bearing_wear,48.664,4.279,1470.619,,,,,,,72.201,0,75.0,37.5,0.272092,57,rul_bearing_wear
2026-04-12 06:00:00,bearing_run_001,58,BEARING-RUL-001,bearing,bearing_wear,46.817,4.298,1458.592,,,,,,,72.672,0,74.0,37.0,0.279527,58,rul_bearing_wear
2026-04-12 06:30:00,bearing_run_001,59,BEARING-RUL-001,bearing,bearing_wear,46.771,4.367,1461.989,,,,,,,71.765,0,73.0,36.5,0.287032,59,rul_bearing_wear
2026-04-12 07:00:00,bearing_run_001,60,BEARING-RUL-001,bearing,bearing_wear,47.71,4.409,1446.657,,,,,,,70.393,0,72.0,36.0,0.294608,60,rul_bearing_wear
2026-04-12 07:30:00,bearing_run_001,61,BEARING-RUL-001,bearing,bearing_wear,47.535,4.342,1449.712,,,,,,,69.529,0,71.0,35.5,0.302254,61,rul_bearing_wear
2026-04-12 08:00:00,bearing_run_001,62,BEARING-RUL-001,bearing,bearing_wear,47.914,4.35,1466.094,,,,,,,68.753,0,70.0,35.0,0.309968,62,rul_bearing_wear
2026-04-12 08:30:00,bearing_run_001,63,BEARING-RUL-001,bearing,bearing_wear,48.777,4.366,1460.021,,,,,,,68.308,0,69.0,34.5,0.317752,63,rul_bearing_wear
2026-04-12 09:00:00,bearing_run_001,64,BEARING-RUL-001,bearing,bearing_wear,48.525,4.561,1454.859,,,,,,,65.963,0,68.0,34.0,0.325604,64,rul_bearing_wear
2026-04-12 09:30:00,bearing_run_001,65,BEARING-RUL-001,bearing,bearing_wear,48.511,4.656,1445.591,,,,,,,67.9,0,67.0,33.5,0.333523,65,rul_bearing_wear
2026-04-12 10:00:00,bearing_run_001,66,BEARING-RUL-001,bearing,bearing_wear,49.018,4.831,1459.852,,,,,,,66.184,0,66.0,33.0,0.34151,66,rul_bearing_wear
2026-04-12 10:30:00,bearing_run_001,67,BEARING-RUL-001,bearing,bearing_wear,49.034,4.668,1450.033,,,,,,,65.866,0,65.0,32.5,0.349564,67,rul_bearing_wear
2026-04-12 11:00:00,bearing_run_001,68,BEARING-RUL-001,bearing,bearing_wear,49.985,4.985,1463.506,,,,,,,64.65,0,64.0,32.0,0.357684,68,rul_bearing_wear
2026-04-12 11:30:00,bearing_run_001,69,BEARING-RUL-001,bearing,bearing_wear,49.218,4.932,1452.423,,,,,,,63.289,0,63.0,31.5,0.36587,69,rul_bearing_wear
2026-04-12 12:00:00,bearing_run_001,70,BEARING-RUL-001,bearing,bearing_wear,51.005,4.986,1442.815,,,,,,,62.413,0,62.0,31.0,0.374121,70,rul_bearing_wear
2026-04-12 12:30:00,bearing_run_001,71,BEARING-RUL-001,bearing,bearing_wear,50.422,5.081,1425.942,,,,,,,61.535,0,61.0,30.5,0.382438,71,rul_bearing_wear
2026-04-12 13:00:00,bearing_run_001,72,BEARING-RUL-001,bearing,bearing_wear,49.812,5.086,1431.108,,,,,,,61.424,0,60.0,30.0,0.390819,72,rul_bearing_wear
2026-04-12 13:30:00,bearing_run_001,73,BEARING-RUL-001,bearing,bearing_wear,51.394,5.25,1425.976,,,,,,,60.024,0,59.0,29.5,0.399265,73,rul_bearing_wear
2026-04-12 14:00:00,bearing_run_001,74,BEARING-RUL-001,bearing,bearing_wear,50.202,5.247,1439.936,,,,,,,59.719,0,58.0,29.0,0.407774,74,rul_bearing_wear
2026-04-12 14:30:00,bearing_run_001,75,BEARING-RUL-001,bearing,bearing_wear,51.525,5.457,1435.463,,,,,,,58.249,0,57.0,28.5,0.416347,75,rul_bearing_wear
2026-04-12 15:00:00,bearing_run_001,76,BEARING-RUL-001,bearing,bearing_wear,51.999,5.491,1427.809,,,,,,,57.691,0,56.0,28.0,0.424983,76,rul_bearing_wear
2026-04-12 15:30:00,bearing_run_001,77,BEARING-RUL-001,bearing,bearing_wear,51.533,5.269,1434.132,,,,,,,55.985,0,55.0,27.5,0.433682,77,rul_bearing_wear
2026-04-12 16:00:00,bearing_run_001,78,BEARING-RUL-001,bearing,bearing_wear,52.143,5.386,1423.452,,,,,,,55.539,0,54.0,27.0,0.442443,78,rul_bearing_wear
2026-04-12 16:30:00,bearing_run_001,79,BEARING-RUL-001,bearing,bearing_wear,52.905,5.557,1419.198,,,,,,,55.056,0,53.0,26.5,0.451266,79,rul_bearing_wear
2026-04-12 17:00:00,bearing_run_001,80,BEARING-RUL-001,bearing,bearing_wear,52.294,5.76,1418.281,,,,,,,54.09,0,52.0,26.0,0.46015,80,rul_bearing_wear
2026-04-12 17:30:00,bearing_run_001,81,BEARING-RUL-001,bearing,bearing_wear,54.147,5.729,1426.438,,,,,,,52.26,0,51.0,25.5,0.469096,81,rul_bearing_wear
2026-04-12 18:00:00,bearing_run_001,82,BEARING-RUL-001,bearing,bearing_wear,52.397,5.871,1420.864,,,,,,,52.497,0,50.0,25.0,0.478103,82,rul_bearing_wear
2026-04-12 18:30:00,bearing_run_001,83,BEARING-RUL-001,bearing,bearing_wear,53.409,5.766,1430.175,,,,,,,50.662,0,49.0,24.5,0.487171,83,rul_bearing_wear
2026-04-12 19:00:00,bearing_run_001,84,BEARING-RUL-001,bearing,bearing_wear,52.941,5.993,1433.128,,,,,,,49.868,0,48.0,24.0,0.496299,84,rul_bearing_wear
2026-04-12 19:30:00,bearing_run_001,85,BEARING-RUL-001,bearing,bearing_wear,53.737,6.059,1424.381,,,,,,,50.043,0,47.0,23.5,0.505487,85,rul_bearing_wear
2026-04-12 20:00:00,bearing_run_001,86,BEARING-RUL-001,bearing,bearing_wear,53.655,6.219,1428.285,,,,,,,49.419,0,46.0,23.0,0.514734,86,rul_bearing_wear
2026-04-12 20:30:00,bearing_run_001,87,BEARING-RUL-001,bearing,bearing_wear,54.45,6.208,1412.357,,,,,,,46.866,0,45.0,22.5,0.524041,87,rul_bearing_wear
2026-04-12 21:00:00,bearing_run_001,88,BEARING-RUL-001,bearing,bearing_wear,54.235,6.278,1413.779,,,,,,,46.958,0,44.0,22.0,0.533407,88,rul_bearing_wear
2026-04-12 21:30:00,bearing_run_001,89,BEARING-RUL-001,bearing,bearing_wear,53.784,6.324,1429.105,,,,,,,46.215,0,43.0,21.5,0.542831,89,rul_bearing_wear
2026-04-12 22:00:00,bearing_run_001,90,BEARING-RUL-001,bearing,bearing_wear,55.282,6.458,1408.706,,,,,,,43.892,0,42.0,21.0,0.552314,90,rul_bearing_wear
2026-04-12 22:30:00,bearing_run_001,91,BEARING-RUL-001,bearing,bearing_wear,55.444,6.25,1407.499,,,,,,,43.813,0,41.0,20.5,0.561855,91,rul_bearing_wear
2026-04-12 23:00:00,bearing_run_001,92,BEARING-RUL-001,bearing,bearing_wear,55.161,6.789,1423.162,,,,,,,43.371,0,40.0,20.0,0.571454,92,rul_bearing_wear
2026-04-12 23:30:00,bearing_run_001,93,BEARING-RUL-001,bearing,bearing_wear,55.135,6.841,1411.974,,,,,,,41.418,0,39.0,19.5,0.581111,93,rul_bearing_wear
2026-04-13 00:00:00,bearing_run_001,94,BEARING-RUL-001,bearing,bearing_wear,55.972,6.822,1400.677,,,,,,,40.988,0,38.0,19.0,0.590825,94,rul_bearing_wear
2026-04-13 00:30:00,bearing_run_001,95,BEARING-RUL-001,bearing,bearing_wear,56.406,6.695,1401.744,,,,,,,39.428,0,37.0,18.5,0.600595,95,rul_bearing_wear
2026-04-13 01:00:00,bearing_run_001,96,BEARING-RUL-001,bearing,bearing_wear,57.003,6.793,1404.667,,,,,,,38.263,0,36.0,18.0,0.610423,96,rul_bearing_wear
2026-04-13 01:30:00,bearing_run_001,97,BEARING-RUL-001,bearing,bearing_wear,56.068,6.844,1398.434,,,,,,,38.06,0,35.0,17.5,0.620307,97,rul_bearing_wear
2026-04-13 02:00:00,bearing_run_001,98,BEARING-RUL-001,bearing,bearing_wear,57.236,6.865,1397.811,,,,,,,36.6,0,34.0,17.0,0.630247,98,rul_bearing_wear
2026-04-13 02:30:00,bearing_run_001,99,BEARING-RUL-001,bearing,bearing_wear,57.607,7.095,1396.914,,,,,,,35.603,0,33.0,16.5,0.640243,99,rul_bearing_wear
2026-04-13 03:00:00,bearing_run_001,100,BEARING-RUL-001,bearing,bearing_wear,58.593,7.074,1392.755,,,,,,,35.024,0,32.0,16.0,0.650295,100,rul_bearing_wear
2026-04-13 03:30:00,bearing_run_001,101,BEARING-RUL-001,bearing,bearing_wear,57.68,7.207,1379.842,,,,,,,33.614,0,31.0,15.5,0.660402,101,rul_bearing_wear
2026-04-13 04:00:00,bearing_run_001,102,BEARING-RUL-001,bearing,bearing_wear,57.53,7.532,1410.827,,,,,,,32.918,0,30.0,15.0,0.670565,102,rul_bearing_wear
2026-04-13 04:30:00,bearing_run_001,103,BEARING-RUL-001,bearing,bearing_wear,57.538,7.52,1383.226,,,,,,,31.647,0,29.0,14.5,0.680782,103,rul_bearing_wear
2026-04-13 05:00:00,bearing_run_001,104,BEARING-RUL-001,bearing,bearing_wear,58.281,7.478,1386.594,,,,,,,30.238,0,28.0,14.0,0.691054,104,rul_bearing_wear
2026-04-13 05:30:00,bearing_run_001,105,BEARING-RUL-001,bearing,bearing_wear,58.516,7.713,1387.511,,,,,,,29.925,0,27.0,13.5,0.701381,105,rul_bearing_wear
2026-04-13 06:00:00,bearing_run_001,106,BEARING-RUL-001,bearing,bearing_wear,57.878,7.789,1380.634,,,,,,,29.386,0,26.0,13.0,0.711762,106,rul_bearing_wear
2026-04-13 06:30:00,bearing_run_001,107,BEARING-RUL-001,bearing,bearing_wear,59.592,7.721,1371.026,,,,,,,28.868,0,25.0,12.5,0.722196,107,rul_bearing_wear
2026-04-13 07:00:00,bearing_run_001,108,BEARING-RUL-001,bearing,bearing_wear,60.264,7.948,1397.321,,,,,,,26.844,0,24.0,12.0,0.732685,108,rul_bearing_wear
2026-04-13 07:30:00,bearing_run_001,109,BEARING-RUL-001,bearing,bearing_wear,60.879,7.898,1386.984,,,,,,,25.362,0,23.0,11.5,0.743227,109,rul_bearing_wear
2026-04-13 08:00:00,bearing_run_001,110,BEARING-RUL-001,bearing,bearing_wear,60.051,8.04,1369.249,,,,,,,24.782,0,22.0,11.0,0.753822,110,rul_bearing_wear
2026-04-13 08:30:00,bearing_run_001,111,BEARING-RUL-001,bearing,bearing_wear,60.454,7.917,1374.023,,,,,,,23.38,0,21.0,10.5,0.764471,111,rul_bearing_wear
2026-04-13 09:00:00,bearing_run_001,112,BEARING-RUL-001,bearing,bearing_wear,61.441,8.23,1387.552,,,,,,,22.743,0,20.0,10.0,0.775172,112,rul_bearing_wear
2026-04-13 09:30:00,bearing_run_001,113,BEARING-RUL-001,bearing,bearing_wear,60.888,8.282,1371.467,,,,,,,21.651,0,19.0,9.5,0.785927,113,rul_bearing_wear
2026-04-13 10:00:00,bearing_run_001,114,BEARING-RUL-001,bearing,bearing_wear,61.548,8.311,1372.591,,,,,,,20.557,0,18.0,9.0,0.796733,114,rul_bearing_wear
2026-04-13 10:30:00,bearing_run_001,115,BEARING-RUL-001,bearing,bearing_wear,61.201,8.492,1358.156,,,,,,,19.794,0,17.0,8.5,0.807592,115,rul_bearing_wear
2026-04-13 11:00:00,bearing_run_001,116,BEARING-RUL-001,bearing,bearing_wear,62.416,8.711,1360.107,,,,,,,18.716,0,16.0,8.0,0.818503,116,rul_bearing_wear
2026-04-13 11:30:00,bearing_run_001,117,BEARING-RUL-001,bearing,bearing_wear,62.957,8.618,1364.272,,,,,,,16.511,0,15.0,7.5,0.829466,117,rul_bearing_wear
2026-04-13 12:00:00,bearing_run_001,118,BEARING-RUL-001,bearing,bearing_wear,61.885,8.649,1355.477,,,,,,,16.75,0,14.0,7.0,0.84048,118,rul_bearing_wear
2026-04-13 12:30:00,bearing_run_001,119,BEARING-RUL-001,bearing,bearing_wear,62.091,8.827,1367.238,,,,,,,15.024,0,13.0,6.5,0.851546,119,rul_bearing_wear
2026-04-13 13:00:00,bearing_run_001,120,BEARING-RUL-001,bearing,bearing_wear,63.559,8.996,1358.406,,,,,,,13.777,0,12.0,6.0,0.862663,120,rul_bearing_wear
2026-04-13 13:30:00,bearing_run_001,121,BEARING-RUL-001,bearing,bearing_wear,63.417,9.121,1376.986,,,,,,,12.02,0,11.0,5.5,0.873832,121,rul_bearing_wear
2026-04-13 14:00:00,bearing_run_001,122,BEARING-RUL-001,bearing,bearing_wear,62.678,9.137,1366.955,,,,,,,12.473,0,10.0,5.0,0.885051,122,rul_bearing_wear
2026-04-13 14:30:00,bearing_run_001,123,BEARING-RUL-001,bearing,bearing_wear,64.643,9.31,1369.869,,,,,,,11.1,0,9.0,4.5,0.89632,123,rul_bearing_wear
2026-04-13 15:00:00,bearing_run_001,124,BEARING-RUL-001,bearing,bearing_wear,65.035,9.133,1354.711,,,,,,,9.386,0,8.0,4.0,0.907641,124,rul_bearing_wear
2026-04-13 15:30:00,bearing_run_001,125,BEARING-RUL-001,bearing,bearing_wear,64.753,9.348,1365.496,,,,,,,7.72,0,7.0,3.5,0.919011,125,rul_bearing_wear
2026-04-13 16:00:00,bearing_run_001,126,BEARING-RUL-001,bearing,bearing_wear,65.601,9.475,1344.271,,,,,,,6.418,0,6.0,3.0,0.930432,126,rul_bearing_wear
2026-04-13 16:30:00,bearing_run_001,127,BEARING-RUL-001,bearing,bearing_wear,64.411,9.584,1348.79,,,,,,,5.397,0,5.0,2.5,0.941903,127,rul_bearing_wear
2026-04-13 17:00:00,bearing_run_001,128,BEARING-RUL-001,bearing,bearing_wear,64.617,9.671,1346.062,,,,,,,4.301,0,4.0,2.0,0.953424,128,rul_bearing_wear
2026-04-13 17:30:00,bearing_run_001,129,BEARING-RUL-001,bearing,bearing_wear,65.476,9.696,1349.361,,,,,,,3.336,0,3.0,1.5,0.964994,129,rul_bearing_wear
2026-04-13 18:00:00,bearing_run_001,130,BEARING-RUL-001,bearing,bearing_wear,65.655,9.807,1352.106,,,,,,,2.359,0,2.0,1.0,0.976613,130,rul_bearing_wear
2026-04-13 18:30:00,bearing_run_001,131,BEARING-RUL-001,bearing,bearing_wear,66.725,9.874,1334.758,,,,,,,0.71,0,1.0,0.5,0.988282,131,rul_bearing_wear
2026-04-13 19:00:00,bearing_run_001,132,BEARING-RUL-001,bearing,bearing_wear,66.003,10.118,1343.7,,,,,,,0.041,1,0.0,0.0,1.0,132,rul_bearing_wear
2026-04-13 19:30:00,bearing_run_002,0,BEARING-RUL-002,bearing,bearing_overheating,40.204,1.927,1497.398,,,,,,,99.763,0,143.0,71.5,0.0,0,rul_bearing_overheating
2026-04-13 20:00:00,bearing_run_002,1,BEARING-RUL-002,bearing,bearing_overheating,41.531,2.105,1501.297,,,,,,,100.0,0,142.0,71.0,0.000456,1,rul_bearing_overheating
2026-04-13 20:30:00,bearing_run_002,2,BEARING-RUL-002,bearing,bearing_overheating,40.813,1.87,1498.084,,,,,,,99.858,0,141.0,70.5,0.001336,2,rul_bearing_overheating
2026-04-13 21:00:00,bearing_run_002,3,BEARING-RUL-002,bearing,bearing_overheating,40.497,1.993,1498.961,,,,,,,99.519,0,140.0,70.0,0.002505,3,rul_bearing_overheating
2026-04-13 21:30:00,bearing_run_002,4,BEARING-RUL-002,bearing,bearing_overheating,40.833,1.879,1496.19,,,,,,,98.687,0,139.0,69.5,0.003912,4,rul_bearing_overheating
2026-04-13 22:00:00,bearing_run_002,5,BEARING-RUL-002,bearing,bearing_overheating,39.67,2.065,1502.136,,,,,,,99.291,0,138.0,69.0,0.005529,5,rul_bearing_overheating
2026-04-13 22:30:00,bearing_run_002,6,BEARING-RUL-002,bearing,bearing_overheating,41.056,2.179,1498.713,,,,,,,99.392,0,137.0,68.5,0.007334,6,rul_bearing_overheating
2026-04-13 23:00:00,bearing_run_002,7,BEARING-RUL-002,bearing,bearing_overheating,40.213,2.119,1489.516,,,,,,,99.967,0,136.0,68.0,0.009314,7,rul_bearing_overheating
2026-04-13 23:30:00,bearing_run_002,8,BEARING-RUL-002,bearing,bearing_overheating,41.28,1.949,1492.542,,,,,,,99.065,0,135.0,67.5,0.011456,8,rul_bearing_overheating
2026-04-14 00:00:00,bearing_run_002,9,BEARING-RUL-002,bearing,bearing_overheating,40.512,2.137,1495.75,,,,,,,99.387,0,134.0,67.0,0.01375,9,rul_bearing_overheating
2026-04-14 00:30:00,bearing_run_002,10,BEARING-RUL-002,bearing,bearing_overheating,40.847,2.339,1503.202,,,,,,,97.706,0,133.0,66.5,0.016189,10,rul_bearing_overheating
2026-04-14 01:00:00,bearing_run_002,11,BEARING-RUL-002,bearing,bearing_overheating,42.228,2.222,1501.165,,,,,,,98.447,0,132.0,66.0,0.018767,11,rul_bearing_overheating
2026-04-14 01:30:00,bearing_run_002,12,BEARING-RUL-002,bearing,bearing_overheating,40.403,1.948,1497.518,,,,,,,98.542,0,131.0,65.5,0.021476,12,rul_bearing_overheating
2026-04-14 02:00:00,bearing_run_002,13,BEARING-RUL-002,bearing,bearing_overheating,41.502,2.317,1508.138,,,,,,,97.579,0,130.0,65.0,0.024313,13,rul_bearing_overheating
2026-04-14 02:30:00,bearing_run_002,14,BEARING-RUL-002,bearing,bearing_overheating,42.128,2.316,1496.631,,,,,,,97.166,0,129.0,64.5,0.027273,14,rul_bearing_overheating
2026-04-14 03:00:00,bearing_run_002,15,BEARING-RUL-002,bearing,bearing_overheating,41.663,1.941,1499.208,,,,,,,97.325,0,128.0,64.0,0.030351,15,rul_bearing_overheating
2026-04-14 03:30:00,bearing_run_002,16,BEARING-RUL-002,bearing,bearing_overheating,41.831,2.236,1496.298,,,,,,,95.647,0,127.0,63.5,0.033544,16,rul_bearing_overheating
